,categoryId,retailerId,category,categories,productId,sku,name,description,brand,price,prev_price,price_unit,unit,price_unit_0,price_unit_1
71,5020d64e-fc62-41c6-a616-c1212138d339,30802,Ground & Patties,Grocery/Meat & Seafood/Chicken & Turkey/Ground & Patties,00292286000007,00292286000007,"Western Canadian - Turkey Ground Thigh , Extra Lean",Raised on Family Farms.,Western Canadian,8.829028583527537,,$2.09/100g,gram,2.09,100
72,06535c14-dcc2-48de-ad8e-0e7064456f4c,30845,Frozen Shrimp & Shell Fish,Grocery/Meat & Seafood/Frozen Seafood/Frozen Shrimp & Shell Fish,00272062000001,00272062000001,Save-On-Foods - Herb & Garlic Shirmp Meat,"Cooked & ready to go. Serve cold as a snack, in salads or heat them up & add to your next stirfry. Average weight may vary per pack.",Save-On-Foods,8.98,,$4.49/100g,gram,4.49,100
73,b75b50de-2b81-4593-bd82-6ae00db058b6,30996,Frozen Meat Pizza,Grocery/Frozen/Frozen Pizza/Frozen Meat Pizza,00058336173035,00058336173035,Dr. Oetker - Casa Di Mama 3 Meat Pizza,"Casa Di Mama Homemade pizza taste just like Mama used to make! Dr. Oetker Casa Di Mama 3 Meat Pizza is topped with a spiced tomato sauce and deli meats including pepperoni, smoked ham and chunks of Italian sausage. Enjoy delicious pizza moments with Dr Oetker!<br /> Pepperoni, Smoked Ham and Italian Sausage<br /> Cook Time: 14-16 minutes<br /> Made in Canada from domestic and imported ingredients<br /><br />Cooking Instructions:<br />1. Ensure oven rack is in the middle position. Preheat oven to 450oF (230oC). Keep pizza frozen until ready to bake.<br />2. Remove pizza from packaging<br />3. Loosen the baking parchment and lift off together with the pizza from the cardboard<br />4. Place the pizza with parchment on a dark or non-shiny pizza pan<br />5. Bake for 14-16 minutes and until cheese is melted and crust is golden brown.<br />NOTE: Individual oven cooking times may vary. CAUTION: Pizza will be very hot<br />",Dr. Oetker,4.99,5.99,$1.26/100g,gram,1.26,100
74,d0e2ec04-7528-4ae4-bd96-771cd1dce1fb,30731,Deli Ham & Pork Sliced,Grocery/Deli & Ready Made Meals/Meat/Fresh Sliced/Deli Ham & Pork Sliced,00294325000009,00294325000009,"Save-On-Foods - Black Forest Ham, Fresh",Deli Sliced or Shaved. Please indicate in your Notes on Preference.,Save-On-Foods,3.29,,$3.29/100g,gram,3.29,100
75,d23866c2-be35-4c09-936b-2272d32aaef7,30990,Frozen Meat Alternatives,Grocery/Frozen/Frozen Meat/Frozen Meat Alternatives,00842234003231,00842234003231,Gardein - Meat Free Chick'n Patties,"Theres no guilt with these easy, delicious, and crispy chickn patties. Excellent source of iron, vitamin B12, and protein. Ready in 12 minutes. Kosher and vegan.",Gardein,4.99,6.29,$1.43/100g,gram,1.43,100
76,ad7babf4-79c4-4bf5-ac47-1ebd0ec1b2d3,30822,Plant Based Burgers & Patties,Grocery/Meat & Seafood/Meat Alternatives/Plant Based Burgers & Patties,00842234003231,00842234003231,Gardein - Meat Free Chick'n Patties,"Theres no guilt with these easy, delicious, and crispy chickn patties. Excellent source of iron, vitamin B12, and protein. Ready in 12 minutes. Kosher and vegan.",Gardein,4.99,6.29,$1.43/100g,gram,1.43,100
77,3dad7696-1b9d-4aaa-8161-5fe26e3e0259,30794,Marinated Beef,Grocery/Meat & Seafood/Beef & Veal/Marinated Beef,00290800000007,00290800000007,Maple Leaf Prime - Corned Beef Brisket,"For a convenient meal, cook this brisket in its own bag. Serve it as a main course or slice it for hearty sandwiches.",Maple Leaf Prime,24.67413638373149,,$3.08/100g,gram,3.08,100
78,e42f3c62-0edc-4c2f-ac8d-850a6f145d98,30817,Bacon,Grocery/Meat & Seafood/Bacon,00062639288556,00062639288556,Western Family - Bacon - Regular Sliced,Naturally hardwood smoked. No MSG added.,Western Family,4.69,7.49,$1.25/100g,gram,1.25,100
79,15f96256-5921-4a91-9e50-d4c2e7610f91,30986,"Frozen Chicken Strips, Nuggets & More","Grocery/Frozen/Frozen Meat/Frozen Chicken Strips, Nuggets & More",00062639346997,00062639346997,Western Family - Breaded Chicken Breast Fillets,Seasoned & breaded. Uncooked. No artificial flavours. 18% meat protein.,Western Family,14.99,,$2.00/100g,gram,2.00,100
80,ccbec819-b594-4834-96e2-31555623354d,30977,Frozen Family Size Entrees,Grocery/Frozen/Frozen Meals & Sides/Frozen Family Size Entrees,00062639346997,00062639346997,Western Family - Breaded Chicken Breast Fillets,Seasoned & breaded. Uncooked. No artificial flavours. 18% meat protein.,Western Family,14.99,,$2.00/100g,gram,2.00,100
81,e7bdb2df-49a0-4de4-ba39-d0923f5387b5,30832,Beef,Grocery/Meat & Seafood/Frozen Meat/Burgers & Patties/Beef,00062639368067,00062639368067,Only Goodness - Beef burgers,Raised without the use of antibiotics. No preservatives added.,Only Goodness,16.99,,$2.83 each,each,2.83 ,
82,71479d85-44cf-45d5-828a-cfa548d82742,30819,Hot Dogs & Franks,Grocery/Meat & Seafood/Hot Dogs & Sausages/Hot Dogs & Franks,00057393700437,00057393700437,Harvest - All Beef Salami,"Naturally Smoked. Contains Sea Salt, Gluten Free, No MSG Added. A great salami taste but made with beef to give it a unique beefy flavour.",Harvest,8.89,9.89,$2.37/100g,gram,2.37,100
83,4c171bbd-ab9d-497f-ab48-9ed6eb8229db,30796,Beef Steak Cuts,Grocery/Meat & Seafood/Beef & Veal/Beef Steak Cuts,00210348000000,00210348000000,Western Canadian - Canada Prime Top Sirloin Steak,"This premium cut of meat is chosen from the top 2% of triple AAA cattle, for its liberal marbling, it features beautiful red meat laced with thin striations of white fat and is sure to provide the ultimate in tenderness, juiciness, and flavor giving an extremely tasty eating experience. This is sure to be the talk of your next BBQ, bringing the highest quality steak available to your kitchen table.",Western Canadian,13.109788420823737,,$3.75/100g,gram,3.75,100
84,4c171bbd-ab9d-497f-ab48-9ed6eb8229db,30796,Beef Steak Cuts,Grocery/Meat & Seafood/Beef & Veal/Beef Steak Cuts,00883353006345,00883353006345,TopGrass - Beef Rib Eye Steak,"Delicious Rib Eye Steaks (Frozen), perfect for the BBQ.",TopGrass,16.99,,$6.66/100g,gram,6.66,100
85,76d64c6c-af91-4f5c-bf82-72e90018752c,30800,Chicken Whole & Halved,Grocery/Meat & Seafood/Chicken & Turkey/Chicken Whole & Halved,00292600000003,00292600000003,"Western Canadian - Chicken Whole Frying, Fresh",Raised on Family Farms.,Western Canadian,10.807280554564898,15.406123343741449,$0.73/100g,gram,0.73,100
86,27138030-a23e-4981-951b-16bca437e92a,30729,Deli Turkey Sliced,Grocery/Deli & Ready Made Meals/Meat/Fresh Sliced/Deli Turkey Sliced,00237550000000,00237550000000,"Lilydale - Montreal Style Turkey Breast, Original","Deli Sliced or Shaved. Please indicate in your Notes on Preference. Look to Lilydale for wholesome and delicious, 100% Canadian premium deli meats.",Lilydale,3.99,,$3.99/100g,gram,3.99,100
87,27138030-a23e-4981-951b-16bca437e92a,30729,Deli Turkey Sliced,Grocery/Deli & Ready Made Meals/Meat/Fresh Sliced/Deli Turkey Sliced,00292713000006,00292713000006,"Lilydale - Turkey Breast,  Sweet Mesquite","Deli Sliced or Shaved. Please indicate in your Notes on Preference. Look to Lilydale for wholesome and delicious, 100% Canadian premium deli meats.",Lilydale,3.99,,$3.99/100g,gram,3.99,100
88,27138030-a23e-4981-951b-16bca437e92a,30729,Deli Turkey Sliced,Grocery/Deli & Ready Made Meals/Meat/Fresh Sliced/Deli Turkey Sliced,00292711000008,00292711000008,"Lilydale - Turkey Breast, Honey Maple","Deli Sliced or Shaved. Please indicate in your Notes on Preference. Look to Lilydale for wholesome and delicious, 100% Canadian premium deli meats.",Lilydale,3.99,,$3.99/100g,gram,3.99,100
89,b646fe9d-d5c9-4fa4-98e9-e2a9cca36f8b,30828,Shrimp & Shell Fish,Grocery/Meat & Seafood/Shrimp & Shell Fish,00627987523560,00627987523560,Aruna - Pasteurized Crab Meat Claw,"A succulent naturally wild caught Crab Meat, perfect for a ready to eat snack, or an addition to any appetizer, or entre.<br />",Aruna,19.99,,$8.81/100g,gram,8.81,100
90,3244d901-e0b9-4190-97c2-44362c27c935,30827,Fish,Grocery/Meat & Seafood/Fish,00205017000009,00205017000009,"Save-On-Foods - Halibut Fillets, Wild Fresh","Fresh or Previously Frozen Wrapped and Packaged. Avg 1-2 in each Package may Vary. A Sustainable Seafood Option with Light, Mild Flavour. Easy to Grill, Try with a Little Sea Salt & Lemon, Dry Rub.",Save-On-Foods,27.45,30.95,$5.49/100g,gram,5.49,100
91,b75b50de-2b81-4593-bd82-6ae00db058b6,30996,Frozen Meat Pizza,Grocery/Frozen/Frozen Pizza/Frozen Meat Pizza,00071921648299,00071921648299,Delissio - Cheese Stuffed Crust Pizza- 3 Meat,"Stuffed full of real, mouth-watering cheese, & topped with pepperoni, ham, & Italian sausage. Proudly prepared in Canada.",Delissio,9.49,,$1.35/100g,gram,1.35,100
92,02cbd7d8-9c68-4207-bf02-9f4859a566ab,30811,Marinated Pork,Grocery/Meat & Seafood/Pork & Ham/Marinated Pork,00062639336486,00062639336486,Western Family - Fully Cooked Honey Garlic Pork Back Ribs,A Full Rack of Fully Cooked Pork Back Ribs in a Sweet Honey Garlic Sauce. Ready in 10 Minutes. Great on the Grill!,Western Family,16.99,,$2.79/100g,gram,2.79,100
93,b75b50de-2b81-4593-bd82-6ae00db058b6,30996,Frozen Meat Pizza,Grocery/Frozen/Frozen Pizza/Frozen Meat Pizza,00071921648299,00071921648299,Delissio - Cheese Stuffed Crust Pizza- 3 Meat,"Stuffed full of real, mouth-watering cheese, & topped with pepperoni, ham, & Italian sausage. Proudly prepared in Canada.",Delissio,9.49,,$1.35/100g,gram,1.35,100
94,27138030-a23e-4981-951b-16bca437e92a,30729,Deli Turkey Sliced,Grocery/Deli & Ready Made Meals/Meat/Fresh Sliced/Deli Turkey Sliced,00239720000001,00239720000001,"Lilydale - Turkey Breast, Smoked","Deli Sliced or Shaved. Please indicate in your Notes on Preference. Look to Lilydale for wholesome and delicious, 100% Canadian premium deli meats.",Lilydale,2.99,3.99,$2.99/100g,gram,2.99,100
95,18a631ec-fba9-406d-941a-a6ab1b3f509c,30799,Chicken Breasts,Grocery/Meat & Seafood/Chicken & Turkey/Chicken Breasts,00061951103769,00061951103769,Save-On-Foods - Chicken Breasts Thin Sliced -Free Run,Family Pack Savings. Raised on Family Farms. Breast AVG pack size -625g-725g.,Save-On-Foods,13.0,,,each,,
96,e42f3c62-0edc-4c2f-ac8d-850a6f145d98,30817,Bacon,Grocery/Meat & Seafood/Bacon,00062639359812,00062639359812,Western Family - Thick Cut Bacon,No artificial colours or flavours. Made in Canada.,Western Family,14.99,18.99,$1.50/100g,gram,1.50,100
97,06535c14-dcc2-48de-ad8e-0e7064456f4c,30845,Frozen Shrimp & Shell Fish,Grocery/Meat & Seafood/Frozen Seafood/Frozen Shrimp & Shell Fish,00279104000005,00279104000005,Save-On-Foods - Asian Ginger Shrimp Meat,"Cooked & ready to go. Serve cold as a snack, in salads or heat them up & add to your next stirfry.",Save-On-Foods,8.98,,$4.49/100g,gram,4.49,100
98,5020d64e-fc62-41c6-a616-c1212138d339,30802,Ground & Patties,Grocery/Meat & Seafood/Chicken & Turkey/Ground & Patties,00292249000006,00292249000006,Western Canadian - Lean Ground Chicken Breast,Raised on Family Farms. Average Weight of Each Package May Vary.,Western Canadian,5.945867211126151,,$1.98/100g,gram,1.98,100
99,4c171bbd-ab9d-497f-ab48-9ed6eb8229db,30796,Beef Steak Cuts,Grocery/Meat & Seafood/Beef & Veal/Beef Steak Cuts,00251026000004,00251026000004,"Western Canadian - Striploin Grilling Steak, Fresh Family Pack",AAA Beef. Grain Fed. Aged Min. 14 Days. Average Weight of Each Package May Vary. Approx 3 Steaks per Package.,Western Canadian,29.300536955681196,39.772494409462894,$3.08/100g,gram,3.08,100
100,3dad7696-1b9d-4aaa-8161-5fe26e3e0259,30794,Marinated Beef,Grocery/Meat & Seafood/Beef & Veal/Marinated Beef,00259656000005,00259656000005,Western Canadian - Beef Kabob Montreal Steak Spice,Marinated Kabob with Montreal Steak Spice. Ready to cook. Great for grilling.110-120g,Western Canadian,6.99,,,each,,
101,4c171bbd-ab9d-497f-ab48-9ed6eb8229db,30796,Beef Steak Cuts,Grocery/Meat & Seafood/Beef & Veal/Beef Steak Cuts,00230822000005,00230822000005,"Western Canadian - Eye Of Round Marinating Steak, Fresh Family Pack",4 Portions Per Package. AAA Beef Grain Fed. Random Weighted Items May Vary by Package.,Western Canadian,18.50119304255492,,$2.31/100g,gram,2.31,100
102,06535c14-dcc2-48de-ad8e-0e7064456f4c,30845,Frozen Shrimp & Shell Fish,Grocery/Meat & Seafood/Frozen Seafood/Frozen Shrimp & Shell Fish,00060629921988,00060629921988,Northern Glacier - Clam Meat,"Frozen. Cooked & Shelled. Rich & Tender, perfect for chowder!",Northern Glacier,5.49,6.99,$1.61/100g,gram,1.61,100
103,e42f3c62-0edc-4c2f-ac8d-850a6f145d98,30817,Bacon,Grocery/Meat & Seafood/Bacon,00057393800236,00057393800236,Harvest - Bacon - Thick Sliced,"Naturally smoked. Gluten free, no MSG added.",Harvest,24.99,,$2.50/100g,gram,2.50,100
104,8eec5180-2fa9-4348-85e0-6f5a25dfd226,30804,Chicken Thighs & Legs,Grocery/Meat & Seafood/Chicken & Turkey/Chicken Thighs & Legs,00293497000008,00293497000008,"Save-On-Foods - Chicken Thighs Skin On Bone In, Raised Without Antibiotics",Raised on family farms without antibiotics. Western Canadian. Humanely raised. Average weight of each package may vary.,Save-On-Foods,10.633115367438863,,$1.54/100g,gram,1.54,100
105,4c171bbd-ab9d-497f-ab48-9ed6eb8229db,30796,Beef Steak Cuts,Grocery/Meat & Seafood/Beef & Veal/Beef Steak Cuts,00062639345570,00062639345570,Fast Fresh Fabulous - Noodle Bowl Kit - Yakiniku Beef,Great Meals Made Easy. Fresh Well Seasoned with Fresh Stir Fry Veggies & Cooked Yakisoba Noodles. Cooks in Two Minutes. For Two People. Fresh Made in Store. 760g.,Fast Fresh Fabulous,12.0,,,each,,
106,3244d901-e0b9-4190-97c2-44362c27c935,30827,Fish,Grocery/Meat & Seafood/Fish,00285064000009,00285064000009,"Save-On-Foods - Atlantic Salmon Fillet, Fresh Farmed",Fresh Packed form our Seafood Dept. Average Pack of Fillet Weights 125 to 200g. For larger sizes ( if available) please indicated in your cart notes to your personal shopper.,Save-On-Foods,28.425,31.425,$3.79/100g,gram,3.79,100
107,18a631ec-fba9-406d-941a-a6ab1b3f509c,30799,Chicken Breasts,Grocery/Meat & Seafood/Chicken & Turkey/Chicken Breasts,00274348000002,00274348000002,Rossdown - Organic Chicken Breast - Boneless & Skinless,"Chickens raised without antibiotics, free range, no animal byproducts, non-GMO. Product of Canada. Average weight per pack may vary.",Rossdown,13.879201715848966,,$3.08/100g,gram,3.08,100
108,b75b50de-2b81-4593-bd82-6ae00db058b6,30996,Frozen Meat Pizza,Grocery/Frozen/Frozen Pizza/Frozen Meat Pizza,00071921160203,00071921160203,Delissio - Pizzeria Vintage Pizza- 3 Meat,"Genoa Salami, Pepperoni, Italian Sausage",Delissio,7.69,,$1.32/100g,gram,1.32,100
109,4c171bbd-ab9d-497f-ab48-9ed6eb8229db,30796,Beef Steak Cuts,Grocery/Meat & Seafood/Beef & Veal/Beef Steak Cuts,00212593000002,00212593000002,"Western Canadian - Top Sirloin Grilling Steak, Fresh Family Pack",AAA Beef. Grain Fed. Average Weight of Each Package May Vary.,Western Canadian,42.62637839344603,,$2.84/100g,gram,2.84,100
110,194b7b44-cf61-4714-85a0-6a9f3a60ccb5,30795,Beef Roasts & Ribs,Grocery/Meat & Seafood/Beef & Veal/Beef Roasts & Ribs,00294639000009,00294639000009,Western Canadian - Bone In Braising Short Ribs,Family Pack. AAA Beef. Grain Fed.  Average Weight of Each Package May Vary.,Western Canadian,26.987336669706345,,$3.08/100g,gram,3.08,100
111,6d75c6ad-eb0d-4578-802b-befb877bd9a1,30844,Frozen Fish,Grocery/Meat & Seafood/Frozen Seafood/Frozen Fish,07804668920136,07804668920136,Aysen - Sashimi Grade Farmed Coho Fillet Frozen,"Has a mild flavor with excellent, vibrant color, and is heart healthy with high levels of Omega-3's",Aysen,20.0,,$2.94/100g,gram,2.94,100
112,2ae325f0-b825-4bb2-a37e-e55a321d4d36,30810,Ham Whole & Halved,Grocery/Meat & Seafood/Pork & Ham/Ham Whole & Halved,00062639329846,00062639329846,Western Family - Old Fashioned Ham - Smoked,Meat Protein 18%Product Of Canada,Western Family,11.29,14.99,$1.74/100g,gram,1.74,100
113,8eec5180-2fa9-4348-85e0-6f5a25dfd226,30804,Chicken Thighs & Legs,Grocery/Meat & Seafood/Chicken & Turkey/Chicken Thighs & Legs,00243783000007,00243783000007,"Western Canadian - Chicken Thighs Boneless, Skinless, Raised Without Antibiotics",Raised on family farms without antibiotics. Western Canadian. Humanely raised. Average weight of each package may vary,Western Canadian,10.639067848517824,,$2.53/100g,gram,2.53,100
114,a507384a-009b-451f-b312-33561881d8dd,30814,Pork Roasts & Tenderloins,Grocery/Meat & Seafood/Pork & Ham/Pork Roasts & Tenderloins,00222267000009,00222267000009,Save-On-Foods - Pork Tenderloin,Raised without antibiotics. Vegetable grain fed. Western canadian. No added hormones.,Save-On-Foods,7.9278229481681946,,$1.98/100g,gram,1.98,100
115,3dad7696-1b9d-4aaa-8161-5fe26e3e0259,30794,Marinated Beef,Grocery/Meat & Seafood/Beef & Veal/Marinated Beef,00062639344429,00062639344429,Western Family - Fully Cooked Maple Bacon Pork Back Ribs,A Full Rack of Naturally Smoked and Slow Cooked Pork Back Ribs in a Maple Bacon Sauce. Keep Refrigerated.,Western Family,16.99,,$2.79/100g,gram,2.79,100
116,d4262320-8bb3-4ea9-b2b1-f05968c7fe7c,30737,Deli More Meats Sliced,Grocery/Deli & Ready Made Meals/Meat/Fresh Sliced/Deli More Meats Sliced,00056364901835,00056364901835,Meat & Cheese Combo - Platter Tray - Medium Serves 15-25,"48 hour Prep Time Required for Party Platters. Limit 10 Per Order. Mild Cheddar, Marble Cheddar, Havarti and thinly Sliced Black Forest Ham, Cooked Chicken Breast and Roast Beef.",Meat & Cheese Combo,65.99,69.99,,each,,
117,00b1b658-a6bc-440f-a8cd-fca13e190be3,30790,Party Platters,Grocery/Deli & Ready Made Meals/Party Platters,00056364901835,00056364901835,Meat & Cheese Combo - Platter Tray - Medium Serves 15-25,"48 hour Prep Time Required for Party Platters. Limit 10 Per Order. Mild Cheddar, Marble Cheddar, Havarti and thinly Sliced Black Forest Ham, Cooked Chicken Breast and Roast Beef.",Meat & Cheese Combo,65.99,69.99,,each,,
118,ec6558dd-9f4b-4c8e-ab35-c94d11b11ca3,30823,Plant Based Hot Dogs & Franks,Grocery/Meat & Seafood/Meat Alternatives/Plant Based Hot Dogs & Franks,00810057290275,00810057290275,Beyond Meat - Breakfast Plant Based Sausage Classic,The missing link(s) in your breakfast can be found in this sizzling sausage  the perfect way to round out your meal.,Beyond Meat,7.99,,$3.40/100g,gram,3.40,100
119,688f91bb-62c8-443e-90ad-03bda3845278,30840,Meat Pies and Dinners,Grocery/Meat & Seafood/Frozen Meat/Meat Pies and Dinners,00062639364809,00062639364809,Western Family - Sous-Vide Cooked Beef Chili,"No preservatives added, fully cooked, ready to serve, gluten free.",Western Family,7.49,8.99,$1.66/100g,gram,1.66,100
120,71479d85-44cf-45d5-828a-cfa548d82742,30819,Hot Dogs & Franks,Grocery/Meat & Seafood/Hot Dogs & Sausages/Hot Dogs & Franks,00063100251130,00063100251130,Greenfield Natural - Wieners,"Greenfield Natural Meat Co. brand is on a mission to make the world better by making meat right. Thats why our meats come from animals that are raised with caregestation crate free, and no antibiotics, added hormones*, or artificial ingredients. Our animals are humanely raised on Canadian farms and are vegetable grain fed. Great when grilled or cooked in a pan, Greenfield Natural Meat Co. Wieners are a classic family favourite. Ideal for backyard get-togethers, these wieners are crafted from our premium cuts of pork to deliver delicious flavour and pair perfectly with your favourite condiments. Dedicated to providing wholesome, real food for Canadians for generations to come, Greenfield Natural Meat Co. is part of the first major food company in the world to become carbon neutral. Join them in their commitment to build a more sustainable planet.<br />*Like all pork.",Greenfield Natural,8.99,9.29,$2.40/100g,gram,2.40,100
